,상품명,최저가,제조사,브랜드,평점,화면크기,무게,화면추천,무게추천,디자인추천,색상추천,소음추천,사용성추천,발열추천,해상도,램,CPU,GPU
106,LG전자 LG그램 15ZD95P-GX30K,"1,058,990원",LG전자,LG그램,별점4.8 / 5,39.62cm(15.6인치),,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8GB,,Iris Xe Graphics
107,LG전자 그램16 16ZD90P-GX50K,"1,238,340원",LG전자,그램16,별점4.9 / 5,40.6cm(16인치),1.19kg,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2560x1600(WQXGA),8GB,코어i5-1135G7,Iris Xe Graphics
108,LG전자 울트라PC 13UD70Q-GX30K,"709,990원",LG전자,울트라PC,별점4.9 / 5,33.78cm(13.3인치),0.98kg,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8GB,라이젠3-5300U,라데온 Graphics
109,삼성전자 노트북 플러스2 NT550XDA-K14AG,"469,000원",삼성전자,노트북 플러스2,별점4.8 / 5,39.62cm(15.6인치),1.81kg,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1920x1080(FHD),4GB,셀러론-6305,UHD Graphics
110,LG전자 울트라PC 15UD50P-GX50K,"791,890원",LG전자,울트라PC,별점4.8 / 5,39.62cm(15.6인치),1.8kg,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8GB,코어i5-1135G7,UHD Graphics
111,Apple 맥북 프로 14형 2021년 M1 Pro 8코어 CPU 및 14코어 GPU 512G 스페이스 그레이 (MKGP3KH/A),"2,445,000원",Apple,Apple,별점4.9 / 5,35.97cm(14.2인치),1.6kg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3024x1964,16GB,M1 Pro,M1 Pro
112,삼성전자 갤럭시북 플렉스2 NT950QDA-X71AZ,"1,998,000원",삼성전자,갤럭시북 플렉스2,별점4.8 / 5,39.62cm(15.6인치),1.57kg,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1920x1080(FHD),16GB,코어i7-1165G7,지포스 MX450
113,포유디지탈 아이뮤즈 스톰북 윈도우10포함,"279,000원",포유디지탈,아이뮤즈,별점4.7 / 5,35.81cm(14.1인치),1.3,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1366x768(FWXGA),4GB,셀러론-N4020,셀러론-N4020
114,삼성전자 오디세이 NT850XCJ-XC71A,"1,649,000원",삼성전자,오디세이,별점4.8 / 5,39.62cm(15.6인치),2.39,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1920x1080(FHD),16GB,코어i7-10750H,지포스 RTX2070 Super Max-Q
115,HP 15S-EQ3043AU,"454,670원",HP,HP,별점4.7 / 5,39.62cm(15.6인치),1.69kg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8GB,라이젠5-5625U,라데온 Graphics
116,삼성전자 갤럭시북2 프로360 NT950QED-K71AR,"2,624,000원",삼성전자,갤럭시북2 프로360,별점4.9 / 5,39.62cm(15.6인치),1.41kg,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1920x1080(FHD),32GB,코어i7-1260P,Iris Xe Graphics
117,LG전자 그램15 15ZD995-LX20K,"658,890원",LG전자,그램15,별점4.9 / 5,39.6cm(15.6인치),1.099,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1920x1080(FHD),4GB,펜티엄-G6405U,UHD Graphics
118,LG전자 그램15 15ZD95N-GX56K,"1,298,900원",LG전자,그램15,별점4.8 / 5,39.6cm(15.6인치),1.12kg,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1920x1080(FHD),16GB,코어i5-1135G7,Iris Xe Graphics
119,ASUS 비보북 15 OLED M513UA-L1284,"723,750원",ASUS,비보북,별점4.9 / 5,39.62cm(15.6인치),1.8kg,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8GB,라이젠5-5500U,라데온 Graphics
120,LG전자 울트라기어 17UD70P-PX76K,"1,668,990원",LG전자,울트라기어,별점4.9 / 5,43.1cm(17인치),1.95kg,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2560x1600(WQXGA),8GB,코어i7-1165G7,지포스 GTX1650 Ti
121,레노버 씽크패드 E15 G3-20YJ0000KD,"684,690원",레노버,씽크패드,별점4.9 / 5,39.62cm(15.6인치),1.7kg,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1920x1080(FHD),8GB,라이젠5-5600U,라데온 Graphics
122,삼성전자 갤럭시북2 NT750XEE-X71A,"1,699,000원",삼성전자,갤럭시북2,별점4.9 / 5,39.62cm(15.6인치),1.6kg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1920x1080(FHD),16GB,코어i7-1260P,ARC A350M
123,LG전자 울트라PC 15UD40N-GX36K,"517,550원",LG전자,울트라PC,별점4.8 / 5,39.62cm(15.6인치),1.8kg,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8GB,라이젠3-4300U,라데온 Graphics
124,삼성전자 갤럭시북2 프로 NT930XED-K71A,"1,859,990원",삼성전자,갤럭시북2 프로,별점5.0 / 5,33.78cm(13.3인치),0.87kg,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1920x1080(FHD),16GB,코어i7-1260P,Iris Xe Graphics
125,LG전자 LG그램 16ZD95P-GX5LK,"1,293,520원",LG전자,LG그램,별점4.9 / 5,40.6cm(16인치),1.19kg,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2560x1600(WQXGA),16GB,코어i5-1155G7,Iris Xe Graphics
126,삼성전자 갤럭시북2 프로360 NT930QED-K71A,"2,248,000원",삼성전자,갤럭시북2 프로360,별점5.0 / 5,33.78cm(13.3인치),1.04kg,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1920x1080(FHD),16GB,코어i7-1260P,Iris Xe Graphics
127,레노버 아이디어패드 Slim3 15ABA7 R5 DOS,"579,000원",레노버,아이디어패드,별점4.9 / 5,39.62cm(15.6인치),1.63kg,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8GB,라이젠5-5625U,라데온 Graphics
128,LG전자 울트라PC 엣지 16UD70Q-GX76K,"1,175,000원",LG전자,울트라PC 엣지,별점5.0 / 5,40.64cm(16인치),1.6kg,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1920x1200(WUXGA),16GB,라이젠7-5825U,라데온 Graphics
129,삼성전자 노트북 플러스 NT550XCR-AD5A,"666,990원",삼성전자,노트북 플러스,별점4.9 / 5,39.62cm(15.6인치),1.81,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1920x1080(FHD),8GB,코어i5-10210U,UHD Graphics
130,삼성전자 갤럭시북 프로 NT950XDY-A51A,"1,248,990원",삼성전자,갤럭시북 프로,별점4.8 / 5,39.62cm(15.6인치),1.05kg,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1920x1080(FHD),16GB,코어i5-1135G7,Iris Xe Graphics
131,삼성전자 노트북 플러스 NT550XCJ-K24W,"460,000원",삼성전자,노트북 플러스,별점4.9 / 5,39.62cm(15.6인치),1.81kg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),4GB,펜티엄-G6405U,UHD Graphics
132,LG전자 울트라PC 15U50P-GR3SK,"648,810원",LG전자,울트라PC,별점4.8 / 5,39.62cm(15.6인치),1.8kg,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8GB,코어i3-1115G4,UHD Graphics
133,삼성전자 삼성 NT350XCR-AD3AW,"599,000원",삼성전자,삼성,별점4.8 / 5,39.62cm(15.6인치),1.81,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8GB,코어i3-10110U,UHD Graphics
134,삼성전자 노트북 플러스2 NT550XDA-KC35W,"728,990원",삼성전자,노트북 플러스2,별점4.9 / 5,39.62cm(15.6인치),,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1920x1080(FHD),4GB,코어i3-1115G4,코어i3-1115G4
135,LG전자 LG그램 14ZD95N-LX20K,"819,000원",LG전자,LG그램,별점4.9 / 5,35.56cm(14인치),0.999kg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8GB,펜티엄-7505,UHD Graphics
136,LG전자 그램16 16ZD90P-GX5BK,"1,209,550원",LG전자,그램16,별점4.8 / 5,40.6cm(16인치),1.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2560x1600(WQXGA),8GB,코어i5-1135G7,Iris Xe Graphics
137,삼성전자 갤럭시북 이온2 NT950XDZ-A58AW,"1,369,990원",삼성전자,갤럭시북 이온2,별점4.8 / 5,39.62cm(15.6인치),1.19kg,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8GB,코어i5-1135G7,Iris Xe Graphics
138,삼성전자 갤럭시북2 프로360 NT950QED-KC71D,"2,014,890원",삼성전자,갤럭시북2 프로360,별점4.9 / 5,39.62cm(15.6인치),1.41kg,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1920x1080(FHD),16GB,코어i7-1260P,Iris Xe Graphics
139,삼성전자 갤럭시북 프로360 NT930QDB-K71A,"1,590,000원",삼성전자,갤럭시북 프로360,별점4.9 / 5,33.7cm(13.3인치),1.04kg,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1920x1080(FHD),16GB,코어i7-1165G7,Iris Xe Graphics
140,LG전자 울트라PC 15UD50P-GX30K,"578,860원",LG전자,울트라PC,별점4.9 / 5,39.62cm(15.6인치),1.8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8GB,코어i3-1115G4,UHD Graphics
141,삼성전자 오디세이 NT850XCR-HD7A,"1,297,990원",삼성전자,오디세이,별점4.9 / 5,,2.39kg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8GB,코어i7-10750H,지포스 RTX2060
142,LG전자 울트라기어 15UD70P-PX70K,"1,198,990원",LG전자,울트라기어,별점4.7 / 5,39.62cm(15.6인치),1.85kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8GB,코어i7-1165G7,지포스 GTX1650 Ti
143,레노버 아이디어패드 Slim3 17ABA7 R5 DOS,"698,000원",레노버,아이디어패드,별점4.9 / 5,43.94cm(17.3인치),2.04kg,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1920x1080(FHD),8GB,라이젠5-5625U,라데온 Graphics
144,HP 파빌리온 x360 14-ek0070TU,"829,000원",HP,파빌리온,별점4.9 / 5,35.56cm(14인치),1.61kg,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1920x1080(FHD),8GB,코어i3-1215U,UHD Graphics
145,레노버 아이디어패드 요가 Slim7 Pro 14IHU i5 DOS,"889,000원",레노버,아이디어패드,별점4.9 / 5,35.56cm(14인치),1.39kg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2880x1800(WQXGA),16GB,코어i5-11320H,Iris Xe Graphics
146,레노버 Slim3 14ALC R5,"499,140원",레노버,레노버,별점4.7 / 5,,1.41kg,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1920x1080(FHD),4GB,라이젠5-5500U,라데온 Graphics
147,HP 엘리트 드래곤플라이 G2 3E2Q0PA,"1,698,620원",HP,엘리트,별점4.9 / 5,33.78cm(13.3인치),0.99kg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1920x1080(FHD),16GB,코어i7-1165G7,Iris Xe Graphics
148,디클 클릭북 D17,"369,000원",디클,디클,별점4.7 / 5,43.18cm(17인치),2kg,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1600x900(HD+),8GB,셀러론-N4120,UHD600
149,LG전자 그램14 14ZD90P-GX50K,"1,186,350원",LG전자,그램14,별점4.9 / 5,35.5cm(14인치),0.999kg,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1920x1200(WUXGA),8GB,코어i5-1135G7,Iris Xe Graphics
150,LG전자 LG그램 17ZD95P-GX56K,"1,390,340원",LG전자,LG그램,별점4.9 / 5,43.1cm(17인치),1.35kg,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2560x1600(WQXGA),16GB,코어i5-1155G7,Iris Xe Graphics
151,삼성전자 갤럭시북 이온 NT950XCR-G58A,"1,249,000원",삼성전자,갤럭시북 이온,별점4.8 / 5,39.62cm(15.6인치),1.26,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8GB,코어i5-10210U,지포스MX250
152,삼성전자 갤럭시북 NT750XDA-KC39S,"782,910원",삼성전자,갤럭시북,별점4.9 / 5,39.62cm(15.6인치),1.55kg,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1920x1080(FHD),8GB,코어i3-1115G4,UHD Graphics
153,LG전자 울트라PC 17UD70P-GX56K,"959,990원",LG전자,울트라PC,별점4.8 / 5,43.94cm(17.3인치),1.85kg,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2560x1600(WQXGA),8GB,코어i5-1135G7,Iris Xe Graphics
154,레노버 아이디어패드 요가 Slim7 Pro 14IHU i5 DOS,"889,000원",레노버,아이디어패드,별점4.9 / 5,35.56cm(14인치),1.39kg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2880x1800(WQXGA),16GB,코어i5-11320H,Iris Xe Graphics
155,LG전자 그램15 15ZD95P-GX76K,"1,337,990원",LG전자,그램15,별점4.8 / 5,39.6cm(15.6인치),1.12kg,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1920x1080(FHD),16GB,코어i7-1195G7,Iris Xe Graphics
156,삼성전자 갤럭시북2 프로 NT950XED-KC51S,"1,520,150원",삼성전자,갤럭시북2 프로,별점4.8 / 5,39.62cm(15.6인치),1.11kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),16GB,코어i5-1240P,Iris Xe Graphics
157,ASUS D515UA-BQ022,"541,000원",ASUS,ASUS,별점4.8 / 5,39.62cm(15.6인치),1.9kg,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1920x1080(FHD),8GB,라이젠5-5500U,라데온 Graphics
158,LG전자 울트라PC 14U30P-E316K,"361,970원",LG전자,울트라PC,별점4.8 / 5,35.56cm(14인치),1.45kg,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1366x768(FWXGA),4GB,셀러론-N4120,UHD Graphics
159,LG전자 LG그램 17Z90Q-GA56K,"2,008,000원",LG전자,LG그램,별점4.9 / 5,43.18cm(17인치),1.35kg,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2560x1600(WQXGA),16GB,코어i5-1240P,Iris Xe Graphics
160,삼성전자 삼성 NT350XCR-A58M,"664,290원",삼성전자,삼성,별점4.7 / 5,39.62cm(15.6인치),1.81,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1920x1080(FHD),8GB,코어i5-10210U,UHD Graphics
161,LG전자 그램360 16T90P-GAF6K,"1,389,000원",LG전자,그램360,별점4.9 / 5,40.6cm(16인치),1.48kg,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2560x1600(WQXGA),16GB,코어i5-1135G7,Iris Xe Graphics
162,DELL 인스피론 15 3525 WH02KR,"725,000원",DELL,인스피론,별점4.9 / 5,39.62cm(15.6인치),1.68kg,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1920x1080(FHD),8GB,,라데온 Graphics
163,삼성전자 갤럭시북2 프로 5G NT955XED-KC51G,"1,934,920원",삼성전자,갤럭시북2 프로,별점4.9 / 5,39.62cm(15.6인치),1.16kg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1920x1080(FHD),16GB,코어i5-1240P,Iris Xe Graphics
164,LG전자 울트라PC 15UD40N-GX56K,"694,850원",LG전자,울트라PC,별점4.8 / 5,39.62cm(15.6인치),1.8kg,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8GB,라이젠5-4500U,라데온 Graphics
165,삼성전자 갤럭시북 프로 NT950XDB-KC59S,"1,326,320원",삼성전자,갤럭시북 프로,별점4.8 / 5,39.62cm(15.6인치),1.05kg,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1920x1080(FHD),8GB,코어i5-1135G7,Iris Xe Graphics
166,삼성전자 갤럭시북 이온2 NT950XDA-X71AW,"1,858,990원",삼성전자,갤럭시북 이온2,별점4.9 / 5,39.62cm(15.6인치),1.26kg,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1920x1080(FHD),16GB,코어i7-1165G7,지포스 MX450
167,삼성전자 갤럭시북2 프로360 NT950QED-KC51G,"1,754,950원",삼성전자,갤럭시북2 프로360,별점4.9 / 5,39.62cm(15.6인치),1.41kg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1920x1080(FHD),16GB,코어i5-1240P,Iris Xe Graphics
168,Apple 맥북 에어 2020년형 M1 256G 실버 (MGN93KH/A),"1,298,970원",Apple,Apple,별점4.9 / 5,33.78cm(13.3인치),1.29kg,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2560x1440(QHD),8GB,M1,M1
169,LG전자 울트라PC 13UD70P-GX50K,"659,000원",LG전자,울트라PC,별점4.9 / 5,33.78cm(13.3인치),0.98kg,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8GB,라이젠5-4500U,라데온 Graphics
170,삼성전자 갤럭시북 프로 NT930XDY-A51A,"1,299,000원",삼성전자,갤럭시북 프로,별점4.9 / 5,33.78cm(13.3인치),0.87kg,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1920x1080(FHD),16GB,코어i5-1135G7,Iris Xe Graphics
171,삼성전자 갤럭시북 S NT767XCL-KC58S,"849,000원",삼성전자,갤럭시북 S,별점4.8 / 5,33.78cm(13.3인치),,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8GB,코어i5-L16G7,UHD Graphics
172,LG전자 그램16 16ZD90P-GX76K,"1,329,000원",LG전자,그램16,별점4.9 / 5,40.6cm(16인치),1.19,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2560x1600(WQXGA),16GB,코어i7-1165G7,Iris Xe Graphics
173,ASUS 젠북 14 OLED UX3402ZA-KM053,"1,242,420원",ASUS,젠북,별점4.8 / 5,35.56cm(14인치),1.39kg,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2880x1800(WQXGA),16GB,코어i5-1240P,Iris Xe Graphics
174,LG전자 울트라PC 15U50N-LR26K,"469,000원",LG전자,울트라PC,별점4.8 / 5,,1.75kg,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1920x1080(FHD),4GB,확인 후 구매,UHD Graphics
175,LG전자 LG그램 17ZD90Q-GX56K,"1,698,990원",LG전자,LG그램,별점4.8 / 5,43.18cm(17인치),1.35kg,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2560x1600(WQXGA),16GB,코어i5-1240P,Iris Xe Graphics
176,LG전자 울트라PC 15U50P-GR56K,"919,940원",LG전자,울트라PC,별점4.8 / 5,39.62cm(15.6인치),1.8kg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8GB,코어i5-1135G7,UHD Graphics
177,디클 클릭북 프로 A50 R5,"559,000원",디클,디클,별점4.9 / 5,39.62cm(15.6인치),1.6kg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8GB,라이젠5-5500U,라데온 Graphics
178,LG전자 울트라PC 15UD40N-GX76K,"698,990원",LG전자,울트라PC,별점4.8 / 5,39.62cm(15.6인치),1.8,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8GB,라이젠7-4700U,라데온 Graphics
179,레노버 Gaming 3 15ACH R5 3060 PRO,"1,110,680원",레노버,레노버,별점4.9 / 5,,2.25kg,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1920x1080(FHD),8GB,라이젠5-5600H,RTX3060
180,LG전자 LG그램 16Z90Q-GA76K,"2,108,990원",LG전자,LG그램,별점5.0 / 5,40.6cm(16인치),1.199kg,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2560x1600(WQXGA),16GB,코어i7-1260P,Iris Xe Graphics
181,ASUS 비보북프로 15 OLED K3500PC-L1154,"1,082,130원",ASUS,비보북프로,별점4.8 / 5,39.62cm(15.6인치),1.65kg,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1920x1080(FHD),16GB,코어i5-11300H,Iris Xe Graphics
182,HP OMEN 16-b1030TX,"1,879,010원",HP,OMEN,별점4.9 / 5,40.89cm(16.1인치),2.3kg,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1920x1080(FHD),16GB,코어i7-12700H,RTX3060
183,LG전자 LG그램 16ZD95P-GX5BK,"1,163,990원",LG전자,LG그램,별점4.9 / 5,40.6cm(16인치),1.19kg,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2560x1600(WQXGA),8GB,코어i5-1155G7,Iris Xe Graphics
184,LG전자 LG그램 16Z95P-GA5LK,"1,398,990원",LG전자,LG그램,별점4.8 / 5,40.6cm(16인치),1.19kg,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2560x1600(WQXGA),16GB,코어i5-1155G7,Iris Xe Graphics
185,삼성전자 갤럭시북 프로360 NT950QDB-KC72G,"1,638,990원",삼성전자,갤럭시북 프로360,별점4.8 / 5,39.62cm(15.6인치),1.39kg,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1920x1080(FHD),16GB,코어i7-1165G7,Iris Xe Graphics
186,삼성전자 갤럭시북2 프로 NT950XEE-XC71G,"1,795,390원",삼성전자,갤럭시북2 프로,별점5.0 / 5,39.62cm(15.6인치),1.17kg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1920x1080(FHD),16GB,코어i7-1260P,ARC A350M
187,ASUS 비보북프로 15 OLED M3500QC-L1085,"1,169,470원",ASUS,비보북프로,별점4.8 / 5,39.62cm(15.6인치),1.65kg,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1920x1080(FHD),16GB,라이젠7-5800H,지포스 RTX3050
188,삼성전자 갤럭시북 플렉스 NT950QCG-X716A,"2,290,000원",삼성전자,갤럭시북 플렉스,별점4.9 / 5,39.62cm(15.6인치),1.52kg,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1920x1080(FHD),16GB,코어i7-1065G7,Iris Plus
189,레노버 아이디어패드 Slim3 15ABA7 R5 DOS,"579,000원",레노버,아이디어패드,별점4.9 / 5,39.62cm(15.6인치),1.63kg,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8GB,라이젠5-5625U,라데온 Graphics
190,디클 클릭북 D14u Win11,"359,000원",디클,디클,별점4.7 / 5,35.81cm(14.1인치),1.38kg,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1920x1080(FHD),4GB,셀러론-N4120,UHD600
191,디클 클릭북 D14 프로 Win11,"359,000원",디클,디클,별점4.8 / 5,35.81cm(14.1인치),1.3kg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8GB,셀러론-N4120,UHD600
192,레노버 Slim7 Pro 14ACH R5 MX450 2.2K DOS,"1,160,140원",레노버,레노버,별점4.8 / 5,35.56cm(14인치),1.3kg,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2240x1400,16GB,라이젠5-5600HS,지포스 MX450
193,HP VICTUS 16-e0225AX,"1,099,000원",HP,VICTUS,-,40.89cm(16.1인치),2.46kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8GB,라이젠5-5600H,지포스 RTX3050 Ti
194,레노버 씽크패드 E15 G4 21ED004EKD,"695,400원",레노버,씽크패드,별점4.9 / 5,39.62cm(15.6인치),1.78kg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8GB,라이젠5-5625U,라데온 Graphics
195,LG전자 그램360 16TD90Q-GX70K,"1,969,000원",LG전자,그램360,별점4.9 / 5,40.6cm(16인치),1.48kg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2560x1600(WQXGA),16GB,코어i7-1260P,Iris Xe Graphics
196,레노버 씽크북 16 Gen4+ ARA 21D1000YKR,"899,000원",레노버,씽크북,별점4.9 / 5,40.64cm(16인치),1.8kg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2560x1600(WQXGA),16GB,라이젠5-6600U,라데온 660M
197,레노버 리전 5 17ACH R7 3060,"1,319,000원",레노버,리전,별점4.8 / 5,43.94cm(17.3인치),2.9kg,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8GB,라이젠7-5800H,RTX3060
198,LG전자 그램14 14ZD995-LX20K,"684,380원",LG전자,그램14,별점4.7 / 5,35.5cm(14인치),0.995,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1920x1080(FHD),8GB,펜티엄-G6405U,UHD Graphics
199,39.6cm(15.6인치),1.81kg,4GB,i3-1115G4 (3.0GHz),UHD Graphics,39.6cm(15.6인치),1.81kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),4GB,i3-1115G4 (3.0GHz),UHD Graphics
200,삼성전자 노트북 플러스2 NT550XDA-K24AG,"597,690원",삼성전자,노트북 플러스2,별점4.8 / 5,39.62cm(15.6인치),1.81kg,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1920x1080(FHD),4GB,펜티엄-7505,UHD Graphics
201,LG전자 LG그램 15Z90Q-GA56K,"1,698,990원",LG전자,LG그램,별점4.9 / 5,39.62cm(15.6인치),1.14kg,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1920x1080(FHD),16GB,코어i5-1240P,Iris Xe Graphics
202,삼성전자 갤럭시북 NT750XDA-XL52U,"1,197,990원",삼성전자,갤럭시북,별점5.0 / 5,39.62cm(15.6인치),1.59kg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1920x1080(FHD),16GB,코어i5-1135G7,Iris Xe Graphics
203,ASUS TUF DASH F15 FX517ZR-HQ009,"1,938,740원",ASUS,TUF,별점4.8 / 5,39.62cm(15.6인치),2kg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2560x1440(QHD),16GB,코어i7-12650H,UHD Graphics
204,LG전자 LG그램 15Z90Q-GA76K,"1,899,000원",LG전자,LG그램,별점5.0 / 5,39.62cm(15.6인치),"1,140g",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),16GB,코어i7-1260P,Iris Xe Graphics
205,LG전자 그램360 14T90Q-GA79K,"2,089,000원",LG전자,그램360,별점4.9 / 5,35.6cm(14인치),1.23kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1200(WUXGA),16GB,코어i7-1260P,Iris Xe Graphics
206,LG전자 울트라PC 14U30P-E716K,"398,000원",LG전자,울트라PC,별점5.0 / 5,35.56cm(14인치),1.45kg,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1366x768(FWXGA),4GB,셀러론-N4120,UHD Graphics
207,LG전자 그램15 15Z95N-GA56K,"1,438,700원",LG전자,그램15,별점4.9 / 5,39.6cm(15.6인치),1.12kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),16GB,코어i5-1135G7,Iris Xe Graphics
208,LG전자 LG그램 17Z95P-GA7LK,"1,719,000원",LG전자,LG그램,별점5.0 / 5,43.18cm(17인치),1.35kg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2560x1600(WQXGA),16GB,코어i7-1195G7,Iris Xe Graphics
209,LG전자 LG그램 16Z95P-GR50K,"1,318,230원",LG전자,LG그램,별점4.9 / 5,40.64cm(16인치),1.19kkg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2560x1600(WQXGA),8GB,코어i5-1155G7,코어i5-1155G7
210,LG전자 울트라PC 15U50Q-GR50K,"1,085,490원",LG전자,울트라PC,-,39.62cm(15.6인치),1.8kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920x1080(FHD),8GB,코어i5-1240P,Iris Xe Graphics
